,date,geo_code,inf_hosp_intensive,inf_hosp_nonintensive,inf_home,inf_recovered,inf_dead,inf_tot_cum
918,2020-04-09T17:00:00,19,63,566,1313,152,138,2232
919,2020-04-09T17:00:00,20,25,106,745,86,64,1026
920,2020-04-10T17:00:00,1,394,3497,7685,1904,1532,15012
921,2020-04-10T17:00:00,2,16,131,455,170,107,879
922,2020-04-10T17:00:00,3,1202,11877,16451,16280,10238,56048
923,2020-04-10T17:00:00,4,128,593,2590,994,466,4771
924,2020-04-10T17:00:00,5,257,1521,8869,1981,793,13421
925,2020-04-10T17:00:00,6,33,167,1198,772,179,2349
926,2020-04-10T17:00:00,7,151,1076,2074,1181,709,5191
927,2020-04-10T17:00:00,8,349,3596,9405,3381,2397,19128
928,2020-04-10T17:00:00,9,256,1011,4555,451,454,6727
929,2020-04-10T17:00:00,10,39,146,567,498,52,1302
930,2020-04-10T17:00:00,11,127,925,2264,1086,682,5084
931,2020-04-10T17:00:00,12,201,1236,2196,687,263,4583
932,2020-04-10T17:00:00,13,53,305,1277,181,198,2014
933,2020-04-10T17:00:00,14,4,28,161,37,13,243
934,2020-04-10T17:00:00,15,90,600,2273,248,231,3442
935,2020-04-10T17:00:00,16,80,631,1625,235,238,2809
936,2020-04-10T17:00:00,17,15,59,205,14,15,308
937,2020-04-10T17:00:00,18,14,168,604,50,65,901
938,2020-04-10T17:00:00,19,62,568,1337,187,148,2302
939,2020-04-10T17:00:00,20,26,107,743,118,69,1063
940,2020-04-11T17:00:00,1,384,3435,8351,2205,1633,16008
941,2020-04-11T17:00:00,2,17,118,455,205,107,902
942,2020-04-11T17:00:00,3,1174,12026,17058,16823,10511,57592
943,2020-04-11T17:00:00,4,118,581,2634,1110,484,4927
944,2020-04-11T17:00:00,5,251,1465,9033,2188,831,13768
945,2020-04-11T17:00:00,6,28,172,1182,826,185,2393
946,2020-04-11T17:00:00,7,146,1003,2184,1309,734,5376
947,2020-04-11T17:00:00,8,341,3530,9624,3659,2481,19635
948,2020-04-11T17:00:00,9,237,997,4758,499,467,6958
949,2020-04-11T17:00:00,10,39,137,547,534,52,1309
950,2020-04-11T17:00:00,11,118,960,2153,1291,689,5211
951,2020-04-11T17:00:00,12,203,1264,2263,720,273,4723
952,2020-04-11T17:00:00,13,54,315,1355,190,206,2120
953,2020-04-11T17:00:00,14,4,28,161,39,14,246
954,2020-04-11T17:00:00,15,85,582,2335,277,238,3517
955,2020-04-11T17:00:00,16,73,627,1702,249,253,2904
956,2020-04-11T17:00:00,17,12,60,209,14,17,312
957,2020-04-11T17:00:00,18,15,169,608,57,66,915
958,2020-04-11T17:00:00,19,58,562,1381,209,154,2364
959,2020-04-11T17:00:00,20,24,113,751,130,73,1091
960,2020-04-12T17:00:00,1,381,3429,8695,2426,1729,16660
961,2020-04-12T17:00:00,2,16,109,463,221,112,921
962,2020-04-12T17:00:00,3,1176,11969,18120,17166,10621,59052
963,2020-04-12T17:00:00,4,106,505,2986,1056,498,5151
964,2020-04-12T17:00:00,5,249,1428,9052,2492,856,14077
965,2020-04-12T17:00:00,6,28,160,1138,910,195,2431
966,2020-04-12T17:00:00,7,144,1032,2157,1412,749,5494
967,2020-04-12T17:00:00,8,335,3491,9846,3862,2564,20098
968,2020-04-12T17:00:00,9,238,983,4941,578,495,7235
969,2020-04-12T17:00:00,10,39,129,519,580,52,1319
970,2020-04-12T17:00:00,11,114,949,2051,1489,700,5303
971,2020-04-12T17:00:00,12,201,1268,2348,749,279,4845
972,2020-04-12T17:00:00,13,54,346,1342,206,212,2160
973,2020-04-12T17:00:00,14,4,27,171,40,15,257
974,2020-04-12T17:00:00,15,82,526,2449,305,242,3604
975,2020-04-12T17:00:00,16,71,609,1772,277,260,2989
976,2020-04-12T17:00:00,17,12,61,204,20,18,315
977,2020-04-12T17:00:00,18,14,165,616,62,66,923
978,2020-04-12T17:00:00,19,53,552,1425,223,163,2416
979,2020-04-12T17:00:00,20,26,109,768,137,73,1113
980,2020-04-13T17:00:00,1,379,3344,9042,2543,1826,17134
981,2020-04-13T17:00:00,2,15,109,458,230,115,927
982,2020-04-13T17:00:00,3,1143,12028,18764,17478,10901,60314
983,2020-04-13T17:00:00,4,97,516,3004,1146,512,5275
984,2020-04-13T17:00:00,5,245,1427,9094,2603,882,14251
985,2020-04-13T17:00:00,6,30,159,1118,973,202,2482
986,2020-04-13T17:00:00,7,138,1088,2139,1471,760,5596
987,2020-04-13T17:00:00,8,331,3490,9997,4007,2615,20440
988,2020-04-13T17:00:00,9,225,992,5040,615,518,7390
989,2020-04-13T17:00:00,10,38,127,460,643,52,1320
990,2020-04-13T17:00:00,11,108,959,2013,1588,713,5381
991,2020-04-13T17:00:00,12,200,1314,2406,764,284,4968
992,2020-04-13T17:00:00,13,54,351,1373,211,224,2213
993,2020-04-13T17:00:00,14,4,28,170,40,15,257
994,2020-04-13T17:00:00,15,80,606,2376,360,248,3670
995,2020-04-13T17:00:00,16,71,600,1841,286,267,3065
996,2020-04-13T17:00:00,17,12,64,194,31,18,319
997,2020-04-13T17:00:00,18,12,160,619,70,67,928
998,2020-04-13T17:00:00,19,51,554,1445,237,171,2458
999,2020-04-13T17:00:00,20,27,107,780,139,75,1128
1000,2020-04-14T17:00:00,1,367,3395,9293,2708,1927,17690
1001,2020-04-14T17:00:00,2,14,112,433,270,118,947
1002,2020-04-14T17:00:00,3,1122,12077,19164,17821,11142,61326
1003,2020-04-14T17:00:00,4,93,502,3051,1155,524,5325
1004,2020-04-14T17:00:00,5,233,1427,9076,2790,906,14432
1005,2020-04-14T17:00:00,6,28,166,705,1415,206,2520
1006,2020-04-14T17:00:00,7,133,967,2366,1549,793,5808
1007,2020-04-14T17:00:00,8,328,3473,9977,4269,2705,20752
1008,2020-04-14T17:00:00,9,225,1002,5125,637,538,7527
1009,2020-04-14T17:00:00,10,37,127,458,646,53,1321
1010,2020-04-14T17:00:00,11,106,937,2052,1603,728,5426
1011,2020-04-14T17:00:00,12,199,1344,2479,789,300,5111
1012,2020-04-14T17:00:00,13,52,345,1403,213,232,2245
1013,2020-04-14T17:00:00,14,4,26,170,42,15,257
1014,2020-04-14T17:00:00,15,82,618,2394,415,260,3769
1015,2020-04-14T17:00:00,16,62,611,1879,288,278,3118
1016,2020-04-14T17:00:00,17,12,62,191,35,19,319
1017,2020-04-14T17:00:00,18,12,161,643,72,68,956
1018,2020-04-14T17:00:00,19,53,552,1466,255,175,2501
1019,2020-04-14T17:00:00,20,24,107,769,158,80,1138
1020,2020-04-15T17:00:00,1,366,3338,9491,3019,2015,18229
1021,2020-04-15T17:00:00,2,11,112,425,289,121,958
1022,2020-04-15T17:00:00,3,1074,12043,19804,17855,11377,62153
1023,2020-04-15T17:00:00,4,80,478,3122,1223,541,5444
1024,2020-04-15T17:00:00,5,219,1402,9168,2895,940,14624
1025,2020-04-15T17:00:00,6,24,163,1207,938,212,2544
1026,2020-04-15T17:00:00,7,120,959,2385,1665,807,5936
1027,2020-04-15T17:00:00,8,325,3388,9864,4664,2788,21029
1028,2020-04-15T17:00:00,9,216,977,5224,693,556,7666
1029,2020-04-15T17:00:00,10,37,122,423,686,54,1322
1030,2020-04-15T17:00:00,11,106,888,2103,1660,746,5503
1031,2020-04-15T17:00:00,12,196,1342,2509,874,311,5232
1032,2020-04-15T17:00:00,13,44,341,1425,224,240,2274
1033,2020-04-15T17:00:00,14,4,27,175,42,15,263
1034,2020-04-15T17:00:00,15,86,607,2394,442,278,3807
1035,2020-04-15T17:00:00,16,73,592,1908,323,288,3184
1036,2020-04-15T17:00:00,17,12,60,189,38,21,320
1037,2020-04-15T17:00:00,18,11,156,652,81,71,971
1038,2020-04-15T17:00:00,19,49,541,1491,273,181,2535
1039,2020-04-15T17:00:00,20,26,107,737,208,83,1161
1040,2020-04-16T17:00:00,1,346,3418,10019,3231,2094,19108
1041,2020-04-16T17:00:00,2,12,105,401,331,122,971
1042,2020-04-16T17:00:00,3,1032,11356,20702,18396,11608,63094
1043,2020-04-16T17:00:00,4,77,476,3127,1334,547,5561
1044,2020-04-16T17:00:00,5,209,1388,9203,3209,981,14990
1045,2020-04-16T17:00:00,6,26,159,1145,1069,217,2616
1046,2020-04-16T17:00:00,7,103,957,2377,1774,828,6039
1047,2020-04-16T17:00:00,8,316,3360,9987,4980,2843,21486
1048,2020-04-16T17:00:00,9,213,940,5460,745,585,7943
1049,2020-04-16T17:00:00,10,33,116,387,738,55,1329
1050,2020-04-16T17:00:00,11,102,850,2172,1694,764,5582
1051,2020-04-16T17:00:00,12,197,1347,2600,920,316,5380
1052,2020-04-16T17:00:00,13,42,324,1484,253,243,2346
1053,2020-04-16T17:00:00,14,4,25,174,44,16,263
1054,2020-04-16T17:00:00,15,76,618,2424,483,286,3887
1055,2020-04-16T17:00:00,16,58,603,1964,334,299,3258
1056,2020-04-16T17:00:00,17,9,60,204,41,22,336
1057,2020-04-16T17:00:00,18,9,157,681,90,72,1009
1058,2020-04-16T17:00:00,19,48,525,1535,284,187,2579
1059,2020-04-16T17:00:00,20,24,109,732,214,85,1164
1060,2020-04-17T17:00:00,1,333,3266,10399,3634,2171,19803
1061,2020-04-17T17:00:00,2,9,108,374,379,123,993
1062,2020-04-17T17:00:00,3,971,10627,21836,18850,11851,64135
1063,2020-04-17T17:00:00,4,76,467,3029,1524,576,5672
1064,2020-04-17T17:00:00,5,197,1359,9062,3730,1026,15374
1065,2020-04-17T17:00:00,6,23,148,1257,1027,220,2675
1066,2020-04-17T17:00:00,7,105,897,2457,1863,866,6188
1067,2020-04-17T17:00:00,8,309,3330,9946,5346,2903,21834
1068,2020-04-17T17:00:00,9,207,898,5478,925,602,8110
1069,2020-04-17T17:00:00,10,31,111,352,786,57,1337
1070,2020-04-17T17:00:00,11,94,839,2224,1726,785,5668
1071,2020-04-17T17:00:00,12,187,1332,2695,978,332,5524
1072,2020-04-17T17:00:00,13,43,319,1580,255,246,2443
1073,2020-04-17T17:00:00,14,4,26,178,45,16,269
1074,2020-04-17T17:00:00,15,76,622,2329,631,293,3951
1075,2020-04-17T17:00:00,16,62,590,2004,364,307,3327
1076,2020-04-17T17:00:00,17,9,59,198,49,22,337
1077,2020-04-17T17:00:00,18,7,154,658,99,73,991
1078,2020-04-17T17:00:00,19,46,521,1572,296,190,2625
1079,2020-04-17T17:00:00,20,23,113,736,220,86,1178
1080,2020-04-18T17:00:00,1,323,3271,10629,3989,2252,20464
1081,2020-04-18T17:00:00,2,10,107,432,400,124,1073
1082,2020-04-18T17:00:00,3,947,10042,23206,19136,12050,65381
1083,2020-04-18T17:00:00,4,70,455,3016,1628,587,5756
1084,2020-04-18T17:00:00,5,190,1287,8967,4189,1059,15692
1085,2020-04-18T17:00:00,6,27,141,1235,1106,222,2731
1086,2020-04-18T17:00:00,7,105,901,2406,1992,897,6301
1087,2020-04-18T17:00:00,8,296,3234,10054,5635,2965,22184
1088,2020-04-18T17:00:00,9,198,883,5389,1149,618,8237
1089,2020-04-18T17:00:00,10,32,109,290,856,57,1344
1090,2020-04-18T17:00:00,11,88,804,2280,1754,795,5721
1091,2020-04-18T17:00:00,12,186,1376,2720,1046,340,5668
1092,2020-04-18T17:00:00,13,41,321,1609,263,253,2487
1093,2020-04-18T17:00:00,14,4,27,178,44,16,269
1094,2020-04-18T17:00:00,15,76,605,2364,643,300,3988
1095,2020-04-18T17:00:00,16,60,594,2040,401,314,3409
1096,2020-04-18T17:00:00,17,8,60,194,54,23,339
1097,2020-04-18T17:00:00,18,7,152,673,106,73,1011
1098,2020-04-18T17:00:00,19,42,526,1603,305,196,2672
1099,2020-04-18T17:00:00,20,23,112,746,231,86,1198
1100,2020-04-19T17:00:00,1,305,3201,10964,4256,2331,21057
1101,2020-04-19T17:00:00,2,10,102,450,401,125,1088
1102,2020-04-19T17:00:00,3,922,10342,23233,19526,12213,66236
1103,2020-04-19T17:00:00,4,64,440,3033,1770,605,5912
1104,2020-04-19T17:00:00,5,184,1264,8762,4638,1087,15935
1105,2020-04-19T17:00:00,6,25,140,1172,1183,225,2745
1106,2020-04-19T17:00:00,7,101,885,2504,2110,928,6528
1107,2020-04-19T17:00:00,8,289,3166,10097,5985,3023,22560
1108,2020-04-19T17:00:00,9,192,852,5452,1239,637,8372
1109,2020-04-19T17:00:00,10,30,108,298,854,58,1348
1110,2020-04-19T17:00:00,11,86,799,2297,1780,807,5769
1111,2020-04-19T17:00:00,12,185,1370,2766,1093,341,5755
1112,2020-04-19T17:00:00,13,40,317,1630,276,258,2521
1113,2020-04-19T17:00:00,14,4,27,184,47,17,279
1114,2020-04-19T17:00:00,15,61,590,2371,703,304,4029
1115,2020-04-19T17:00:00,16,60,590,2136,427,316,3529
1116,2020-04-19T17:00:00,17,8,59,180,71,24,342
1117,2020-04-19T17:00:00,18,6,142,696,116,75,1035
1118,2020-04-19T17:00:00,19,41,522,1639,315,200,2717
1119,2020-04-19T17:00:00,20,22,117,725,265,86,1215
